"COU","Country","VAR","Variable","SOU","Source","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2005","2005","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2006","2006","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2007","2007","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2008","2008","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2009","2009","YR","Years","0","Units",,,18,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2010","2010","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2011","2011","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2012","2012","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2013","2013","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2014","2014","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2015","2015","YR","Years","0","Units",,,18,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2016","2016","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2017","2017","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","WIND","Wind","2018","2018","YR","Years","0","Units",,,15,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2000","2000","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2001","2001","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2002","2002","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2003","2003","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2004","2004","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2005","2005","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2006","2006","USD","US Dollar","0","Units",,,0.00730000017211,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2007","2007","USD","US Dollar","0","Units",,,0.00730000017211,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2008","2008","USD","US Dollar","0","Units",,,0.00730000017211,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2009","2009","USD","US Dollar","0","Units",,,0.01040000002831,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2010","2010","USD","US Dollar","0","Units",,,0.09769999980927,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2011","2011","USD","US Dollar","0","Units",,,0.08449999988079,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2012","2012","USD","US Dollar","0","Units",,,0.0768000036478,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2013","2013","USD","US Dollar","0","Units",,,0.0819000005722,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2014","2014","USD","US Dollar","0","Units",,,0.01119999960065,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2015","2015","USD","US Dollar","0","Units",,,0.00289999996312,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2016","2016","USD","US Dollar","0","Units",,,0.00170000002254,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2017","2017","USD","US Dollar","0","Units",,,0.00089999998454,,
"USA","United States","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2018","2018","USD","US Dollar","0","Units",,,0.00380000006407,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2000","2000","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2001","2001","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2002","2002","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2003","2003","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2004","2004","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2005","2005","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2006","2006","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2007","2007","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2008","2008","YR","Years","0","Units",,,14,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2009","2009","YR","Years","0","Units",,,18,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2010","2010","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2011","2011","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2012","2012","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2013","2013","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2014","2014","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2015","2015","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2016","2016","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2017","2017","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2018","2018","YR","Years","0","Units",,,25,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2000","2000","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2001","2001","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2002","2002","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2003","2003","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2004","2004","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2005","2005","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2006","2006","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2007","2007","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2008","2008","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2009","2009","USD","US Dollar","0","Units",,,0.01040000002831,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2010","2010","USD","US Dollar","0","Units",,,0.0675999969244,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2011","2011","USD","US Dollar","0","Units",,,0.04340000078082,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2012","2012","USD","US Dollar","0","Units",,,0.03429999947548,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2013","2013","USD","US Dollar","0","Units",,,0.03070000000298,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2014","2014","USD","US Dollar","0","Units",,,0.00930000003427,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2015","2015","USD","US Dollar","0","Units",,,0.00190000003204,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2016","2016","USD","US Dollar","0","Units",,,0.00089999998454,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2017","2017","USD","US Dollar","0","Units",,,0.00030000001425,,
"USA","United States","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2018","2018","USD","US Dollar","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2000","2000","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2001","2001","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2002","2002","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2003","2003","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2004","2004","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2005","2005","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2006","2006","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2007","2007","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2008","2008","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2009","2009","YR","Years","0","Units",,,18,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2010","2010","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2011","2011","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2012","2012","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2013","2013","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2014","2014","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2015","2015","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2016","2016","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2017","2017","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2018","2018","YR","Years","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2000","2000","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2001","2001","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2002","2002","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2003","2003","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2004","2004","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2005","2005","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2006","2006","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2007","2007","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2008","2008","USD","US Dollar","0","Units",,,0,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2009","2009","USD","US Dollar","0","Units",,,0.01040000002831,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2010","2010","USD","US Dollar","0","Units",,,0.07919999957085,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2011","2011","USD","US Dollar","0","Units",,,0.05959999933839,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2012","2012","USD","US Dollar","0","Units",,,0.05040000006557,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2013","2013","USD","US Dollar","0","Units",,,0.04650000110269,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2014","2014","USD","US Dollar","0","Units",,,0.01070000045002,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2015","2015","USD","US Dollar","0","Units",,,0.00240000011399,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2016","2016","USD","US Dollar","0","Units",,,0.00139999995008,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2017","2017","USD","US Dollar","0","Units",,,0.00089999998454,,
"USA","United States","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2018","2018","USD","US Dollar","0","Units",,,0.00370000000112,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2000","2000","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2001","2001","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2002","2002","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2003","2003","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2004","2004","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2005","2005","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2006","2006","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2007","2007","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2008","2008","YR","Years","0","Units",,,0,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2009","2009","YR","Years","0","Units",,,18,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2010","2010","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2011","2011","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2012","2012","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2013","2013","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2014","2014","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2015","2015","YR","Years","0","Units",,,19,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2016","2016","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2017","2017","YR","Years","0","Units",,,15,,
"USA","United States","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2018","2018","YR","Years","0","Units",,,20,,
"USA","United States","FIT_USD","Mean feed-in tariff","WASTE","Waste","2000","2000","USD","US Dollar","0","Units",,,0,,
